0.040915 0.0652177 0.342751 0.184181 
0.652932 0.0796352 0.750187 0.153506 
0.89766 0.0883568 0.95188 0.262075 
0.414945 0.114826 0.585473 0.186486 
0.809762 0.175595 0.922559 0.273112 
0.0452147 0.192241 0.466496 0.283045 
0.230007 0.197542 0.730618 0.277399 
0.362708 0.164977 0.563168 0.311136 
0.592628 0.242608 0.779135 0.279139 
0.663853 0.27978 0.994197 0.300152 
0.0495892 0.287272 0.915445 0.341448 
0.717478 0.294749 0.999579 0.335327 
0.564768 0.309556 0.988734 0.347267 
0.831978 0.000495359 0.902337 0.145088 
0.901209 0.00184189 0.99807 0.0821711 
0.756673 0.00225549 0.81946 0.202763 
0.717954 0.0464732 0.788017 0.252051 
0.94862 0.036428 0.996529 0.252054 
0.875453 0.0461903 0.95188 0.246443 
0.577469 0.161707 0.756898 0.2158 
0.660649 0.145716 0.799792 0.21719 
0.770369 0.147948 0.855608 0.2521 
0.771665 0.0199289 0.846975 0.14656 
0.810167 0.0677629 0.85588 0.172439 
0.85588 0.0712903 0.90669 0.181978 
0.0417455 0.00495684 0.288916 0.071184 
0.222389 0.0140914 0.487989 0.0764767 
0.959387 0.0619992 0.987278 0.252054 
0.985476 0.0726146 0.999658 0.268289 
0.109787 0.944127 0.324131 0.963564 
0.0809419 0.92617 0.318384 0.945982 
0.00239583 0.844149 0.10269 0.930811 
0.0695976 0.891331 0.173339 0.937529 
0.0793258 0.84682 0.176388 0.900532 
0.185847 0.897803 0.321075 0.920736 
0.171095 0.843383 0.32323 0.897277 
0.0636012 0.699736 0.128888 0.836442 
0.0997213 0.713043 0.166189 0.830977 
0.329669 0.695757 0.375679 0.998644 
0.379274 0.673144 0.414183 0.999947 
0.41277 0.861776 0.469893 0.985432 
0.117055 0.748479 0.313354 0.804867 
0.487029 0.654747 0.55692 0.998833 
0.431766 0.674908 0.490768 0.955468 
0.0955197 0.652201 0.29187 0.785374 
0.00227812 0.611386 0.084044 0.695167 
0.00121676 0.536156 0.0847562 0.612875 
0.0227559 0.519048 0.400997 0.545732 
0.00354476 0.490286 0.353384 0.516837 
0.0559731 0.543588 0.157954 0.628229 
0.0836112 0.586667 0.137426 0.690791 
0.025162 0.70272 0.0576433 0.825743 
0.00289069 0.707645 0.0332809 0.837885 
0.0480746 0.958727 0.230974 0.99575 
0.000147371 0.940735 0.0981361 0.99904 
0.113778 0.98066 0.327806 0.996303 
0.106343 0.966912 0.32469 0.98066 
0.0634432 0.816956 0.303844 0.836967 
0.080198 0.807619 0.362111 0.825044 
0.525579 0.488769 0.64801 0.552359 
0.435815 0.538435 0.637936 0.60861 
0.351933 0.489423 0.556493 0.555488 
0.439226 0.608949 0.647535 0.66533 
0.286395 0.622564 0.585791 0.67325 
0.404994 0.677808 0.64622 0.700337 
0.272142 0.561142 0.414673 0.670144 
0.0894353 0.695985 0.645131 0.720832 
0.495506 0.792267 0.579191 0.924906 
0.373859 0.731814 0.461236 0.86158 
0.338359 0.723823 0.395051 0.86293 
0.113977 0.635075 0.484387 0.674908 
0.571285 0.793487 0.649823 0.958591 
0.455799 0.72114 0.491983 0.84703 
0.377723 0.697329 0.467092 0.797853 
0.223426 0.716504 0.326781 0.807124 
0.571285 0.72035 0.648675 0.881017 
0.55403 0.722699 0.604036 0.877928 
0.22828 0.572734 0.314872 0.681996 
0.518556 0.691655 0.571178 0.859724 
0.489795 0.700337 0.515375 0.877702 
0.206141 0.546572 0.264479 0.677028 
0.171173 0.549407 0.203091 0.681742 
0.152795 0.678678 0.393871 0.698359 
0.557694 0.845585 0.598099 0.996256 
0.579625 0.849155 0.641748 0.994286 
0.0289083 0.529775 0.647395 0.627256 
0.00200431 0.442959 0.324465 0.472457 
0.00810956 0.473324 0.331454 0.507437 
0.130228 0.273191 0.347001 0.371289 
0.503605 0.311037 0.647479 0.438078 
0.351556 0.271663 0.54246 0.369223 
0.135008 0.300628 0.347365 0.37239 
0.167809 0.375687 0.330078 0.432723 
0.0430444 0.229427 0.0796341 0.332334 
0.000795194 0.260348 0.0527558 0.342992 
0.0851255 0.235873 0.128897 0.331404 
0.13984 0.243141 0.189059 0.324173 
0.207404 0.323123 0.313569 0.460422 
0.307082 0.301803 0.366364 0.451688 
0.13984 0.274151 0.39195 0.306968 
0.381381 0.43965 0.635289 0.470343 
0.325869 0.460423 0.636334 0.486778 
0.0652985 0.34672 0.172542 0.392299 
0.0121073 0.34343 0.0865525 0.394284 
0.357565 0.394198 0.546062 0.435319 
0.359775 0.338596 0.509603 0.384693 
0.172313 0.22583 0.34641 0.303323 
0.474652 0.248252 0.56631 0.33845 
0.561261 0.252631 0.648555 0.338186 
0.086691 0.397517 0.153431 0.461351 
0.0240499 0.404331 0.086691 0.461249 
0.00548195 0.00303809 0.0652519 0.0532464 
0.00112616 0.0342443 0.0707921 0.112378 
0.0748456 0.00727789 0.121458 0.0900762 
0.120915 0.00333828 0.166902 0.0893823 
0.128453 0.00633037 0.317127 0.0516101 
0.19188 0.0211779 0.333341 0.0796527 
0.321382 0.00523191 0.484383 0.0730173 
0.441826 0.00396699 0.639523 0.0767904 
0.457421 0.0239579 0.645891 0.0866763 
0.206907 0.0320618 0.434037 0.104641 
0.494415 0.0605041 0.641856 0.118498 
0.0130532 0.0503603 0.0724886 0.176152 
0.12025 0.0910106 0.268593 0.169574 
0.101724 0.0918359 0.172741 0.132255 
0.278783 0.100091 0.514734 0.137207 
0.317254 0.130473 0.55159 0.166907 
0.0816445 0.136144 0.171458 0.167945 
0.465018 0.136879 0.633936 0.200416 
0.574306 0.123681 0.647036 0.241661 
0.00105684 0.170997 0.110561 0.231174 
0.172192 0.160955 0.417916 0.209552 
0.421796 0.172571 0.548297 0.238752 
0.145291 0.175516 0.331614 0.244169 
0.109953 0.180371 0.225859 0.234034 
0.19751 0.207886 0.431853 0.258028 
0.181142 0.243231 0.395916 0.273325 
